Sample Number:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
961.087,18.53530806,8.169803379,10.93341897,13.12908103,14.76979038,10.44941879,10.52896846,13.17679512,11.41748735,11.56586331,12.15270003,11.84785594,15.10846861,10.49652887,9.828175738,10.79586256,9.537653345,11.41236311,9.477808229,10.19029103,7.428209812,9.702654209,9.267248699,10.62275691,10.28418512,9.915396464,6.974639863,6.96140057,10.19078077,9.912269155,8.992687112,8.834327353,12.13617566,10.63784775,8.105014539,8.588063325,14.80126164,11.6841293,9.042779682,9.85605205,8.750343308,13.48444952,12.63336029,11.17517425,10.06181382,8.722729765,9.713915895,7.666377727,6.652545699,7.773685115,8.385980995,7.114928332,8.698307187,8.843367223,8.492414314,9.070622538
964.947,19.58077034,8.502066015,11.19713009,13.51815522,15.17490812,10.69091384,11.00352402,13.55811442,11.6743712,11.98659591,12.65975123,12.55457593,15.75204516,10.98512372,10.32549549,11.31416202,9.87159436,11.88657239,9.797565678,10.68423738,7.734187215,10.05293568,9.63316276,11.0771633,10.53688057,10.30841264,7.249947706,7.196547585,10.64165794,10.53792149,9.477467129,9.198491306,13.09507841,11.06335644,8.583738995,9.181331429,15.40098474,12.17423761,9.418008479,10.24863939,9.187620466,13.94786749,13.02674276,11.68042821,10.74672766,9.188331259,10.24959397,8.144617993,6.925766815,8.269812101,8.823004378,7.47871355,9.20462805,9.309307578,8.989278364,9.524980067
968.807,20.08708752,8.759833657,11.49199459,14.0559521,15.58161845,10.86001162,11.48365831,13.96189012,12.05820019,12.28994059,13.12963344,12.93794938,16.40652918,11.47417815,10.61348691,11.53615469,10.29292731,12.25345688,10.1344092,10.97958954,8.067641915,10.55202698,9.769444526,11.51629067,10.93076655,10.68996934,7.501129031,7.337565294,10.99985545,10.90701095,10.09392719,9.676512656,13.82150674,11.71151497,9.054505472,9.804157527,15.93237637,12.78345634,9.822465091,10.70728223,9.715996637,14.58778518,13.55026337,12.14047587,11.23745982,9.913125262,10.89634928,8.733024541,7.248529276,8.950346814,9.182462084,7.827601565,9.815132757,9.795021044,9.364088952,10.22760463
972.667,20.60874872,9.070481159,12.00295211,14.52275637,16.09767774,11.20258464,11.96779858,14.57200929,12.50439692,12.85087952,13.74463361,13.38941259,16.9140116,11.98599237,11.08993007,11.7905941,10.6560234,12.99326739,10.4424438,11.41202326,8.393907287,11.32428932,10.0256853,11.95329808,11.43372992,11.11738414,7.872490629,7.580538346,11.6041017,11.53127318,10.77179949,10.09453568,14.66280192,12.88976303,9.555799088,10.40164548,16.81135902,13.73259382,10.33539278,11.25819047,10.45648272,15.40747582,13.92250483,13.24940596,11.89257981,10.73028335,11.4464444,9.303790616,7.698199419,9.692467882,9.759752123,8.313181084,10.68431187,10.229187,9.848318407,10.9452564
976.527,21.74871562,9.444034471,12.60085379,15.04393521,16.60638546,11.62166227,12.46302557,15.46912926,12.80286603,13.57026147,14.50412445,13.93473475,17.52898146,12.37820222,11.71897622,12.2013962,11.20343603,13.89454028,10.81158521,11.8147251,8.811357503,12.00203827,10.50750412,12.33061977,11.95311568,11.71297632,8.361381405,7.908538654,12.26365774,12.42019942,11.45938823,10.62280464,15.72551341,13.98624815,10.10497922,11.0744791,17.98763691,14.68496334,10.96660882,11.93148779,11.13791177,16.15859739,14.41037187,14.52622951,12.73027654,11.50176309,12.09066774,10.04480619,8.261482986,10.42733051,10.40200923,8.905381532,11.6101167,10.80711036,10.59083817,11.531387
980.387,22.71521053,9.633328822,12.87254435,15.70016952,17.50320621,12.08739496,12.86150299,15.99842117,13.16652901,14.03729858,15.42735318,14.30252399,18.13962701,12.70490922,12.16464324,12.55855302,11.96669927,14.60547768,11.08564952,12.17159923,9.279218837,12.65964337,10.82473152,12.71378028,12.63725062,12.35014445,8.713316283,8.203916936,12.81892532,12.9510112,12.04780325,10.99446914,16.70262413,14.55706805,10.52712867,11.71039043,18.72394643,15.33150341,11.52056947,12.35552232,11.49158982,16.46241556,15.17185304,14.85901345,13.26044755,12.21687169,12.75049663,10.46388996,8.584297468,10.85758656,10.83844384,9.423776161,12.1288274,11.36068618,11.02052959,11.98907784
984.247,23.33262879,9.672459282,12.88439702,15.93986179,17.78799643,12.19405458,13.2341529,16.23714777,13.4990893,14.2148118,15.8858631,14.74631872,18.58305345,12.98261053,12.41587584,12.83585182,12.51359464,15.27264846,11.39438577,12.57422449,9.509124283,13.27335654,10.93288089,12.8983519,12.78918118,12.66115548,8.822028015,8.315852632,13.04118397,13.01609952,12.34590599,11.04607075,17.03517186,14.81905085,10.71271169,11.89261916,18.76242083,15.63305063,11.51887588,12.4168625,11.68632953,16.62236201,15.55090338,15.12401653,13.44232565,12.49150213,12.91100974,10.52802548,8.522166707,10.94644782,11.08873394,9.545714148,12.53873289,11.42748226,11.13575643,12.17635231
988.107,23.62274115,9.819816427,13.14065155,16.16368549,17.37660595,12.09415554,13.4937178,16.12274784,13.64203482,14.29173656,15.85215772,14.95790904,18.72895108,12.9949572,12.2817997,12.77546184,12.56081824,15.29291412,11.60000489,12.89176677,9.599136405,13.4695186,11.03944488,12.94059269,12.51799038,12.70335932,8.824765667,8.270405182,13.0858835,12.96682276,12.18954768,10.99459699,16.82260558,14.7768578,10.75691877,11.85399191,18.8933542,15.46382274,11.11997386,12.45464369,11.6007893,16.64199524,15.28343526,15.23582784,13.30187985,12.45358112,12.82551849,10.62846895,8.435110357,10.89034146,10.94374925,9.539962095,12.74805375,11.23902689,11.14499645,11.98351952
991.967,23.51879681,10.04948829,13.53234075,16.28895457,17.64834725,12.28758939,13.63497092,16.03379268,13.66139155,14.44673683,16.26092235,14.85592777,18.72257143,13.16460786,12.38813381,12.76807137,12.53074592,15.176231,11.6730524,12.7582992,9.638979045,13.7326413,11.09104356,13.21402626,12.70475802,12.76128259,8.794219417,8.3504117,13.27058147,12.83794261,11.84167185,10.85106371,16.93798742,14.96572321,10.67111313,11.82377075,19.33197564,15.20988543,11.14811334,12.37471006,11.28415587,16.59526201,14.82655245,14.95725665,13.0922852,12.35184187,12.90555164,10.554909,8.5156865,10.71353264,10.7069542,9.512311112,12.56629036,11.26261321,11.01356141,11.96806199
995.827,23.60340367,10.24204715,13.69514935,16.58356291,18.08710964,12.73900066,13.84553968,16.15188561,13.86146606,14.75893941,16.5887084,14.85539255,18.9412907,13.5213493,12.64297385,12.90340645,12.61553479,15.57891617,11.75801337,12.60283762,9.898138128,14.08502679,11.12077992,13.40480707,13.03766504,12.90937962,8.839921873,8.594026106,13.19173253,12.90180828,11.76659483,10.85545811,16.80057753,14.96218617,10.56985094,11.77758652,19.04569058,15.22057273,11.41811941,12.49640318,11.28793687,16.52098396,14.77829381,15.02210412,13.176113,12.41771161,12.80293987,10.46605354,8.706313553,10.61480238,10.73408172,9.365015186,12.37541996,11.21011775,11.07335369,12.15356905
999.687,24.18692049,10.4445069,13.93077611,16.8833823,18.2294508,13.24958088,14.196656,16.41217748,14.12323603,15.18192852,16.8621591,15.12269039,19.04944461,13.62284204,13.07882688,13.19958662,12.82061716,15.73986151,11.95381113,12.91078927,10.1537464,14.08370352,11.52351812,13.63303959,13.20727678,13.36792239,9.109480088,8.999639154,13.16815156,13.1571539,11.95027615,11.07405048,16.4889538,14.77670065,10.67503365,11.82599325,18.50979897,15.35470323,11.76940106,12.66682321,11.37910878,16.44746976,14.98749436,14.98171056,13.38721858,12.35267581,12.60242072,10.57765354,8.862585675,10.75429326,10.93511435,9.403561257,12.38620415,11.11967975,11.23509704,12.05515014
1003.547,24.61565872,10.72515442,14.20347831,16.71948951,18.72071714,13.59958347,14.4721825,17.02679373,14.59354876,15.56335581,16.96859715,15.19316833,19.37193749,14.09887115,13.56601958,13.48199248,13.23790207,15.82130821,12.48396141,13.54337111,10.11438703,14.15532509,12.03445859,14.132103,13.61937859,13.68441483,9.52349936,9.473000132,13.55901895,13.29792739,12.10701344,11.35213343,16.7169697,14.9691563,10.70100185,11.91441742,18.06326939,15.502169,12.34736439,12.53363895,11.48186802,16.62801577,15.46748461,14.99382191,13.57748598,12.19206192,13.02128061,10.57646992,9.045089032,10.76850449,11.20189961,9.537176696,12.34459717,11.51618685,11.54019808,12.26565917
1007.407,24.57014191,11.18138583,14.86181977,17.02096874,19.56797253,14.02770634,14.98394867,17.72434278,15.20365108,16.22454222,17.42472942,15.41753839,19.95228732,14.7994192,13.97247064,13.9386674,13.78082479,16.75823374,13.44198907,14.35788168,10.30425205,14.41806096,12.31728925,15.1020778,14.6622604,14.15324004,9.902900804,9.884511385,14.08435875,13.77688928,12.5490888,11.67440388,17.24050011,15.41340912,10.94481541,12.37879919,18.30488108,15.96569382,12.80181979,12.80597787,12.06680395,16.918241,15.76876507,15.17965619,13.68811744,12.34527874,13.53226031,10.69425548,9.446458307,10.85973701,11.64152799,9.731041379,12.49564871,12.0962228,11.98889135,12.83128609
1011.267,24.95323451,11.78693639,15.68304371,17.62732536,20.33878382,14.43754182,15.57546555,18.16968642,15.92847309,17.24380952,18.30121781,15.92775773,20.45479931,15.33259066,14.49749784,14.46451983,14.51431517,17.52389659,14.36619541,14.72996635,10.81733635,15.08857794,12.93159721,16.11948346,15.73541689,15.15545198,10.31245412,10.34359594,14.6166309,14.18679962,13.20451265,12.14428543,17.55420848,15.88695436,11.61053113,13.04910784,18.85265021,16.61428936,13.61098659,13.31583821,12.54663592,17.56214362,15.88197126,15.57489118,14.14841114,12.46589511,13.95523484,11.2050052,9.982960142,11.31829587,12.09116872,10.20336883,13.09054934,12.59559541,12.36175068,13.36889258
1015.127,25.70241532,12.37003769,16.24022974,18.25210899,20.83788465,15.20872747,16.51072331,18.80474885,16.61035514,18.2962614,18.69426968,16.2830458,20.87036692,16.09453393,15.56018922,14.91885859,15.21877193,17.84519728,14.92755269,15.2723888,11.30537277,15.9244963,13.86409037,17.06208272,16.60606246,16.02792104,10.84394742,11.05107994,15.03495322,15.02867472,13.76928835,12.73052172,17.99631093,16.75843242,12.06757214,13.65479241,19.44068457,17.68097882,14.7897443,13.7883103,13.11849291,18.53294882,16.45193874,16.5178718,15.10829581,12.80929742,14.4720668,11.80876792,10.66399701,11.88633289,12.76742348,10.79047238,13.74261577,13.20069735,13.11916023,14.34591335
1018.987,26.15681758,13.06142586,16.63276576,19.22697816,21.65768079,15.9887059,17.65666602,19.34802108,17.22737311,19.36000526,19.77289257,17.28444477,21.64521471,16.84896919,16.50190011,15.53141292,16.24149901,18.73177832,15.67640657,16.33094773,11.8382907,16.7820186,14.57171025,18.49058634,17.54966141,16.87519782,11.5795375,12.12440042,15.87614883,16.42729285,14.59222612,13.66940812,19.0183102,17.72491012,12.66738595,14.53435386,19.57670466,18.52827237,15.68253733,14.5783958,14.25644024,19.65524283,17.26171169,17.7432892,15.83062335,13.55422945,15.08585836,12.47171375,11.46143066,12.89869687,13.68034523,11.47387256,14.42610201,14.0347018,14.07907719,15.47430196
1022.847,26.58004512,13.6887992,17.41799978,20.06395089,22.5853155,16.881019,18.6572503,19.93633874,17.98224753,20.73983488,20.99650528,18.28783755,22.46288349,17.71020257,17.39181084,16.48602025,17.57503696,19.65299721,16.43280068,16.89858411,12.76732503,17.66062356,15.40307748,19.7514218,18.43202251,17.93948195,12.43606382,13.14597545,16.67960079,17.38111114,15.95922272,14.71961197,20.68553207,18.82387818,13.62724574,15.48376744,19.90247431,19.44550238,16.79500633,15.58251801,15.19820483,20.45520513,17.94422251,18.96251668,16.752772,14.49855868,16.16373023,13.41704704,12.37055128,14.23675095,14.36778052,12.28334862,15.63640606,15.13506806,15.31338996,16.63671643
1026.707,28.14747634,14.15727694,18.62480614,20.97114714,23.44833749,18.36837665,20.17766489,21.27412704,19.23634547,22.07720529,21.67219808,18.30459863,23.0011551,18.76038409,18.75694344,17.65477605,18.70329989,20.78589641,17.10932151,17.74267902,13.47569108,18.55255554,16.59596573,20.55890829,19.97533136,19.46469926,13.31257249,14.15414524,17.70350772,18.36534251,17.29906456,15.42707227,22.13318242,20.16517102,14.47852379,16.68063987,21.30260883,21.36566303,18.0290583,16.44618162,16.35225076,21.89243464,18.36975286,19.97193327,18.2371342,15.79851081,18.02344701,14.51196528,13.70270266,15.40498707,15.21640207,12.98744618,17.10208125,16.05449275,16.44502722,17.97966947
1030.567,29.77171769,15.02581222,19.18385063,22.06467741,24.79889607,19.20897814,21.50501644,22.04857825,20.30398964,23.25662044,22.59630368,18.81510594,24.12024967,19.74135043,19.55180288,18.0052557,19.73898781,21.9132883,17.98518033,19.11479829,14.27541923,19.94158094,17.69116472,21.30705643,20.83433267,21.37226672,14.27723258,15.21990301,18.83590644,19.46824251,17.91231956,16.5555753,22.98671032,21.70456958,15.12101434,17.83917967,21.75500064,22.61785284,19.07139424,17.1414427,17.76784038,23.08565371,19.18614687,20.87842817,19.77884658,16.7367506,19.3759151,15.39781583,14.80303227,16.43531822,16.02040452,13.91305478,18.35293984,17.10211124,17.05696822,19.02738678
1034.427,30.68093729,15.79491387,20.13941234,22.6243897,25.44082612,19.51388327,21.6898621,22.6179004,20.81700387,24.55556162,23.54125845,19.92065213,25.46365461,20.17352682,19.8100902,18.53166526,20.42613623,22.68322055,18.93195772,20.21566245,15.11985536,21.24850478,18.67443885,21.84787532,21.41236179,22.21459508,15.05332763,15.76741123,19.33489966,20.30582845,18.65265449,17.69077037,23.16332626,23.46005645,15.79298076,18.43659369,22.42608071,23.25119804,19.75522627,17.76652336,18.36325269,23.43031209,20.70045176,21.65816648,20.4851426,17.28042574,19.87828791,16.06815685,15.3806745,17.35659218,16.39494089,14.67121386,18.74215277,17.91829409,17.90494051,19.65499912
1038.287,31.9150295,16.34178467,20.65397027,23.3961263,25.33536101,19.88067118,22.04689393,23.71905106,21.43779171,25.24686395,24.30955843,20.52219826,25.69103269,20.71159885,20.27235475,19.50837436,20.85700185,23.20826992,19.41867197,20.23254271,14.99593977,21.56498041,19.37839762,22.68243852,22.27353737,22.81793593,15.44568161,16.45447277,19.80904934,20.87753853,19.78299162,17.98891121,22.96646003,23.83697978,16.28235448,18.80526093,23.55408831,23.5967581,20.50335356,18.38733051,18.85114071,23.79369567,21.09015545,22.05751316,21.02048543,17.88513043,20.47205839,16.39429386,15.73905638,17.49564688,16.68856475,15.01882979,19.24564768,18.13779258,18.30779035,20.48707098
1042.147,31.97395802,17.13717819,20.42703055,24.164916,25.55721842,20.37272671,22.78029706,24.40559574,22.25861601,25.2872253,24.51938237,20.92512162,26.07258568,21.46580551,20.52698184,19.84969295,21.25286966,23.4327112,19.61538602,19.78940521,15.22974775,21.38935377,19.52437898,23.12335636,23.09101934,23.42992389,15.82796311,17.08593653,19.90180742,21.48128948,19.84228513,18.24104785,23.22930812,23.77683799,16.51295476,19.22869996,23.27910425,23.71043782,20.81814995,18.97973628,19.40434918,24.09743102,21.04437143,22.70179417,21.11001043,18.02882865,20.2093036,16.77018832,15.82052715,17.42135798,17.39446614,15.45826568,19.8294065,18.19671847,18.6045354,21.39163618
1046.007,31.62427303,17.10559964,20.79044783,24.82286901,26.31334197,20.64950653,23.73745887,24.45852866,22.79787726,26.03058113,24.9618389,21.46861273,26.3230811,21.53019394,20.85404543,19.79388878,21.56779977,24.37899507,20.25796859,20.39948129,15.77872551,21.78486458,19.76484022,23.25004295,23.684576,23.67548708,15.9636479,17.2084684,20.12347791,21.36300439,19.7160906,18.31856288,24.2971342,23.89422278,16.87302971,19.84267187,23.27709405,24.12500769,20.66022979,19.01559577,19.60401999,24.41903261,21.25346519,23.55354683,20.75720895,18.16298156,20.46429849,17.07710008,15.95494344,17.68440227,17.99716266,15.63172629,20.36213168,18.23746497,18.86511837,21.77857591
1049.867,31.92809053,16.85685511,21.49122984,25.36886308,26.90831643,21.19645705,24.98381026,24.22171694,22.85771315,26.71376905,25.54588569,21.84572934,26.75660739,21.58317867,21.52948239,19.47238222,21.81054793,25.12034599,20.49232934,21.11827794,15.95704805,22.70999148,20.06879126,24.45829581,23.71252633,23.66872364,16.0034716,17.26340388,20.75085813,21.6968118,19.89922304,18.59470251,25.26857654,24.12962338,17.06381009,20.01331871,23.75328172,24.80270831,20.98262789,19.01135354,19.36736531,24.4873348,21.48137632,23.49809113,21.68663838,18.32785356,21.38930431,17.38668925,16.28505444,18.1098723,18.31257444,15.65123792,20.48348293,18.7085357,19.12569163,21.81025501
1053.727,31.79652837,17.45251422,22.29488933,25.42667897,26.66748157,21.39138791,25.09732128,24.99229693,23.32014619,26.7558068,25.96298393,22.10122087,27.04284208,22.24670575,22.01127302,19.80499348,22.5826025,25.46374668,21.03742874,21.7547614,16.12810197,23.62028881,20.00654089,25.41577819,24.3045278,23.59425115,16.42441946,17.43126012,21.25825799,22.88776748,19.94308263,18.89200318,24.99368621,24.94213705,17.58842614,20.46684783,23.60614431,25.49603273,21.46165236,19.36441589,19.96371984,25.06866569,21.32264756,23.47393305,21.9925656,18.5935258,22.03176596,18.13533523,16.95338928,18.42017207,18.55581951,15.89907119,20.45276231,19.24229279,19.71424531,21.94776063
1057.587,31.60483535,17.81865838,22.63137598,25.73956913,26.79373248,21.3797374,25.10829014,25.7343733,23.42621498,27.57535101,27.43752199,21.26136058,26.72036446,22.81839835,23.24004161,20.54379781,23.62541479,26.13274106,21.76864229,22.33253378,16.8915103,24.18085663,20.35627229,25.52629436,24.94944523,24.17970019,16.75740856,18.19678758,21.32048707,23.02265462,20.6710874,18.69186265,25.15622113,25.74775314,18.31361716,20.73920122,23.77129188,25.87537042,21.66633035,19.60038313,21.1007533,25.39512037,21.7287824,23.73444906,21.95794646,19.03417742,22.81300459,18.86194735,17.4589758,18.4852011,18.46084348,15.88443368,21.0546242,19.6466045,19.93344942,22.28393864
1061.447,32.3806893,17.73162328,22.86444806,26.41593345,27.40098527,21.89145869,25.09781635,26.25030246,24.13637865,27.959461,28.11157235,21.50186885,27.12589964,22.72699726,23.7295786,21.04193069,23.87237643,26.59119865,21.79569069,21.98919672,17.33604038,24.75758435,21.57338592,25.4758777,25.57553713,24.95638891,17.59340737,18.81031308,21.91054971,23.11327984,21.37167116,19.04246595,25.62721225,26.19374426,18.13354813,20.64880883,24.00854133,25.92937699,22.09387159,20.05942869,20.71497927,25.62360215,22.660419,23.76353919,22.2152612,19.38213304,23.15199381,18.75236793,17.34570593,18.60393368,18.68968769,16.18867556,21.22862789,19.91164629,20.18584017,22.32137129
